ID,Consultant,URL,Search_Term,DateRetrieved,DatePublished,Job_Category,Job_title,Company,City,Location,Payment Frequency,Salary,English Needed,BSc_needed,MSc_needed,PhD_needed,AI,Natural_Language_Processing(NLP),Data_Pipelines,Machine_Learning,Deep Learning,Computer_vision,Data_visualization,Data_warehouse,BigData,Data_management,Data_mining,Data_science,Bayesian,Optimization,Numerical_Analysis,IOT,R,SAS,SPSS,Python,MAtlab,Scala,C#,Java,C++,C,Bash,Tensorflow,pyspark,YOLO,MS Word,Ms Excel,Ms Access,Ms PowerPoint,Spreadsheets,Google_Analytics,Microsoft Power BI,Tableau,D3,Qlik,KNIME,Spotfire,Linux/Unix,OLE/DB,SQL,NoSQL,RDBMS,Oracle,MySQL,MongoDB,MPP_Platforms,SPL,Alteryx,Spark,Kafka,Hadoop,Pig,Hive,Map/Reduce,Impala,Storm,Google_Cloud,AWS,cloud_storage,S3,Redshift,DigitalOcean,Teradata,Solr,Elasticsearch,Presentation_Skills,Communication,Problem_Solving,Team_Handling,agile execution,Data_marketing,SEO,graphics_and_design_skills,Content_Management,Economic,Finance_Knowledge,Investment_Knowledge,Debtor_reconcilation,Payroll_management,web_design_and_development_tools,PHP,Javascript,Web_Analytic_tools,Knowledge_in,year,Educational_qualifications,Experience_Category
124,Savindu,https://www.linkedin.com/jobs/view/3431379648/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Rj95hpYfqyZcmbZlfPdGhA%3D%3D&trackingId=ZfIrfaFBuIcHnmw%2FJ3nPvg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BhuQ562p4S4ez0WZjx0FB6g%3D%3D&lici=ZfIrfaFBuIcHnmw%2FJ3nPvg%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Machine Learning Intern,Greenie Web,NA,Sri Lanka,NA,NA,0,"Mathematics, Statistics, Computer Science",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
125,Savindu,https://www.linkedin.com/jobs/view/3417745101/?eBP=CwEAAAGFoSkdpZm9EugeMiHfGfbimN-KD8-IxDd94hikOTPTRg7YXUBY6YGnqVQDkHkVdjDnhn0AGAVhLcnUsXRzJJp8oNSd6CBad_VtVCJgeiVWnxg0qDOHNFBknSsRumP42InJT-eS-UiCH932JZ75VhNAYfwuZ5M9phdeN7NJcKnHr57_IcKfaWvxioDd8DIhAHJoUwV4SHzQDtwn4O1-5S4f8bnnC_FBKu8n5o-IiEgCKSWTrUHpPwuQeygBdxJQ_uzNmf54V7FVhxuoLJ43t87P7B34pWuOQ912miYGOiKFUdlYamLw29WM-yXhFGDK-hNz6ei8zQCRqAMtdDgOYDGYG0FkSJ1HUgjDKkv7DmWharhFA_6wUxGaX8Tr0Zc&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Rj95hpYfqyZcmbZlfPdGhA%3D%3D&trackingId=9UJyXEJPM9%2BQLTS0e29%2BVw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BhuQ562p4S4ez0WZjx0FB6g%3D%3D&lici=9UJyXEJPM9%2BQLTS0e29%2BVw%3D%3D,data science jobs,11-01-23,04-01-23,Data Science,Data Scientist,OCTAVE - John Keells Group,Colombo,Sri Lanka,NA,NA,0,0,"Computer Science, Statistics, Mathematics, Operational Research, Economics",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
126,Savindu,https://www.linkedin.com/jobs/view/3432741205/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Rj95hpYfqyZcmbZlfPdGhA%3D%3D&trackingId=c2WQSPMD%2Fgj6apv13uV%2BzQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=c2WQSPMD%2Fgj6apv13uV%2BzQ%3D%3D,data science jobs,11-01-23,10-01-23,Data Science,Data Analyst,Embla Software Innovation (pvt) Ltd,Colombo,Sri Lanka,NA,NA,1,"Business Analytics, Business Management, Information Systems",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
127,Savindu,https://www.linkedin.com/jobs/view/3410410673/?eBP=CwEAAAGFoS6D3uqfAgjJqgT1iNSp1ULw04EUsOPJ_EzIYu_0CW_SZ071x9PSGmC6dO38uflb_XrsEDSnZXQVsZmTW2YjoUDAzYCEWkLmEMMx6geCaZn1vRPRCvD9VsPCDsswUc4EpOAs70BxhXQqhNXcc0Yl8AaW_fDLKnlBCdBYdxbyEIIDw8agc7vMOXi0tPjPMe-3dq4FFRxxuofMML3NBhyZondfag8SAlaXibMdootRxddvf1iNSa5c5JfzTxP04p3Kp6sFyQIFqWhgl1pKWDl-PFOkmOwpnKn37qtn3PIS95R486yw4jP_BYP5K_GjpL39kFegFi4ODTVOkbpeDdaYLbz71UBtRfz5m_ma5zFhhOPL3WXNXbiGDMfy2fhlqA&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=5ztr8dZccdB%2FmJekxvksbg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=5ztr8dZccdB%2FmJekxvksbg%3D%3D,data science jobs,11-01-23,05-01-23,Data Science,Data Analyst,Confidential,Guayas,Ecuador,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
128,Savindu,https://www.linkedin.com/jobs/view/3434980368/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=YMp%2F2nbkYXlDesRhWcfcfQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=YMp%2F2nbkYXlDesRhWcfcfQ%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Consultant,Amsterdam Data Collective,Amsterdam,Netherlands,NA,NA,1,0,"Econometrics, Mathematics, Physics, Data Science, AI, Computer Science","Econometrics, Mathematics, Physics, Data Science, AI, Computer Science",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
129,Savindu,https://www.linkedin.com/jobs/view/3432660951/?eBP=JOB_SEARCH_ORGANIC&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=3j9KR2RE4T1KbGyxYYLwZw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=3j9KR2RE4T1KbGyxYYLwZw%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Data Engineer / Analyst,Eprc Oy,Pirkanmaa,Finland,NA,NA,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
130,Savindu,https://www.linkedin.com/jobs/view/3431630812/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=Xl5lH%2BnYyuVRc%2BcZqxAFCg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=Xl5lH%2BnYyuVRc%2BcZqxAFCg%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Imperial Brand PLC,England,USA,NA,NA,1,"Computer Science, Mathematics, Business Mnagement, Economics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
131,Savindu,https://www.linkedin.com/jobs/view/3434865666/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=jGUMTv8mgn0Qfau3P4Ot0Q%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=jGUMTv8mgn0Qfau3P4Ot0Q%3D%3D,data analyst,11-01-23,NA,Data Science,Data Analyst,Connexus,England,USA,annual,35600.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
132,Savindu,https://www.linkedin.com/jobs/view/3431351010/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=ych2LvLQk8ErKQo7Eg8B%2FQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=ych2LvLQk8ErKQo7Eg8B%2FQ%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Statistical Analyst,Waka Kotahi NZ Transport Agency,Wellington,New Zealand,NA,NA,0,"Statistics, Mathematics, Computer Science",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
133,Savindu,https://www.linkedin.com/jobs/view/3431792516/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=ffe8PXf9VviXPadi%2Fl2K5Q%3D%3D&trackingId=ko%2FCljFDEBzHzt%2B%2Ba6sm1Q%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3B4Y7eBIg7THGFRoHQBWBmWA%3D%3D&lici=ko%2FCljFDEBzHzt%2B%2Ba6sm1Q%3D%3D,data analyst,13-01-23,13-01-23,Data Science,Data Analyst,State Farm,Bloomington,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
134,Savindu,https://www.linkedin.com/jobs/view/3434811449/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=z6FoqvaShbpMHtY5RDCVDQ%3D%3D&trackingId=tQ06bXvp%2FmbvwMaOl%2F5oOQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=tQ06bXvp%2FmbvwMaOl%2F5oOQ%3D%3D,data analyst,11-01-23,NA,Data Science,Junior Data Analyst,Cooper Lomaz,England,USA,hourly,16.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
135,Savindu,https://www.linkedin.com/jobs/view/3434917841/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=z6FoqvaShbpMHtY5RDCVDQ%3D%3D&trackingId=j8sc1N1ByB3HUOnUh326tw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=j8sc1N1ByB3HUOnUh326tw%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Renault Group,Arges,Romania,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
136,Savindu,https://www.linkedin.com/jobs/view/3434994205/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=tZpvoCxd7kUJpTYu20DFKA%3D%3D&trackingId=gNAeJrIqCB%2FON0VycLHnWg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3Bq7XJiG9bSjOuZyt7%2BZ%2BSiA%3D%3D&lici=gNAeJrIqCB%2FON0VycLHnWg%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Magyar Posta,Budapest,Hungary,NA,NA,0,"Economics Postal Traffic, Statistics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
137,Savindu,https://www.linkedin.com/jobs/view/3431653359/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=tZpvoCxd7kUJpTYu20DFKA%3D%3D&trackingId=AhJqAkcUoQViD6s4GNa3fg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3Bq7XJiG9bSjOuZyt7%2BZ%2BSiA%3D%3D&lici=AhJqAkcUoQViD6s4GNa3fg%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Intrum,Attiki,Greece,NA,NA,1,"Computer Science, Economics, Finance, Statistics",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
138,Savindu,https://www.linkedin.com/jobs/view/3434952602/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=tZpvoCxd7kUJpTYu20DFKA%3D%3D&trackingId=m0tN33Edd2IK43vABGfd3w%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3Bq7XJiG9bSjOuZyt7%2BZ%2BSiA%3D%3D&lici=m0tN33Edd2IK43vABGfd3w%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Telentify,NA,USA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
139,Savindu,https://www.linkedin.com/jobs/view/3434468168/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=tZpvoCxd7kUJpTYu20DFKA%3D%3D&trackingId=aHk18RoirjOwoSrtT8npmA%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3Bq7XJiG9bSjOuZyt7%2BZ%2BSiA%3D%3D&lici=aHk18RoirjOwoSrtT8npmA%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Junior Data Analyst,Improvado,Mexico City,Mexico,NA,NA,1,"Computer Science, Statistics, Information Systems",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
140,Savindu,https://www.linkedin.com/jobs/view/3429914088/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=tZpvoCxd7kUJpTYu20DFKA%3D%3D&trackingId=fg75Kd492qvB56lTHNRhFQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3Bq7XJiG9bSjOuZyt7%2BZ%2BSiA%3D%3D&lici=fg75Kd492qvB56lTHNRhFQ%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Prysmian Group,Lombardy,Italy,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
141,Savindu,https://www.indeed.com/rc/clk?jk=a7040f0f8c01aa5e&fccid=25d3835187829237&vjs=3,data engineer jobs,11-01-23,10-01-23,Data Science,Sr Data Engineer,The hartford,Texas,NA,annual,110560,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
142,Savindu,https://www.indeed.com/rc/clk?jk=3150517abbf4be7e&fccid=105ecfd0283f415f&vjs=3,data engineer jobs,11-01-23,11-01-23,Data Science,Data Engineer,Capgemini,Malvern,USA,annual,117000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
143,Savindu,https://www.indeed.com/rc/clk?jk=fefdc6133a0b7e83&fccid=be3b11aa573faee7&vjs=3,data engineer jobs,11-01-23,11-01-23,Data Science,Data Engineer,CVS Health,Texas,NA,annual,70000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
144,Savindu,https://www.linkedin.com/jobs/view/3415845753/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=jTlpgmTOf1SrbJ4xQVjArg%3D%3D&trackingId=Tto3yxxfygFCdjF9attS0A%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BMsAOQrg9TyG7Oxvj%2Fdxt0Q%3D%3D&lici=Tto3yxxfygFCdjF9attS0A%3D%3D,data engineer jobs,11-01-23,04-01-23,Data Science,Data Engineer,Virtusa,Colombo,Sri Lanka,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
145,Savindu,https://www.recruit.net/directjob.html?query=data+engineer&location=&jobref=F97A905E63FFC8F5,data engineer jobs,11-01-23,03-01-23,Data Science,AWS Data Engineer,iLink Multitech Solutions (Pvt) Ltd,Colombo,Sri Lanka,monthly,NA,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
146,Savindu,https://www.recruit.net/job/data-engineer-jobs/16F92CD1A7E1C434,data engineer jobs,11-01-23,23-12-22,Data Science,Data Engineer,MIT GLOBAL SOLUTIONS (PVT) LTD,NA,Sri Lanka,NA,NA,0,"Computer Science, Engineering, Mathematics or Statistics",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
147,Savindu,https://www.recruit.net/directjob.html?query=data+engineer&location=&jobref=BB8DCAC4DB59BC51,data engineer jobs,11-01-23,18-12-23,Data Science,Senior Data Engineer,Vetstoria,Colombo,Sri Lanka,NA,NA,0,"Mathematics, Computer Science, Software Engineer",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
148,Savindu,https://www.indeed.com/rc/clk?jk=3b7414cb70ddeab4&fccid=e203d1dd962cce8a&vjs=3,data science in medicine jobs,11-01-23,07-01-23,Data Science,Statistician,US Food & Drug Administration,Wallops Island,Virginia,annual,71099,0,"Mathematics, Statistics",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
149,Savindu,https://www.linkedin.com/jobs/view/3432741205/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=svzOnixuv9OMWoKX3C2%2FIw%3D%3D&trackingId=gDLXINqvc%2FBKRVtrcR9Dnw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BkTUNCJuwToyo7qnuyMknbg%3D%3D&lici=gDLXINqvc%2FBKRVtrcR9Dnw%3D%3D,data analyst jobs in sri lanka,11-01-23,09-01-23,Data Science,Data Analyst,Embla Software Innovation (pvt) Ltd,Colombo,Sri Lanka,NA,NA,0,"Business Analytics, Business Management, Information Systems",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
